r,r1,r2,r3,n1,n2,n3
3.722972972972973,0.8273273273273273,1.2409909909909909,1.6546546546546546,0.0,0.0,0.0
3.8513513513513513,0.8558558558558558,1.2837837837837838,1.7117117117117115,0.0,0.0,0.0
3.9797297297297294,0.8843843843843844,1.3265765765765765,1.7687687687687688,0.0,0.0,0.0
4.108108108108108,0.9129129129129129,1.3693693693693691,1.825825825825826,0.0,0.0,0.0
4.236486486486486,0.9414414414414414,1.412162162162162,1.8828828828828825,0.0,0.0,0.0
4.364864864864865,0.9699699699699699,1.454954954954955,1.93993993993994,0.0,0.0,0.0
4.493243243243243,0.9984984984984985,1.4977477477477477,1.9969969969969967,0.0,0.0,0.0
4.621621621621621,1.027027027027027,1.5405405405405403,2.0540540540540535,0.0,0.0,0.0
4.75,1.0555555555555556,1.5833333333333333,2.1111111111111116,0.0,0.0,0.0
4.878378378378378,1.0840840840840842,1.626126126126126,2.168168168168168,0.0,0.0,0.0
5.006756756756756,1.1126126126126124,1.6689189189189189,2.2252252252252247,0.0,0.0,0.0
5.135135135135135,1.1411411411411412,1.7117117117117115,2.2822822822822824,0.0,0.0,0.0
5.263513513513513,1.1696696696696696,1.7545045045045045,2.3393393393393387,0.0,0.0,0.0
5.391891891891891,1.1981981981981982,1.7972972972972971,2.396396396396396,0.0,0.0,0.0
5.52027027027027,1.2267267267267266,1.84009009009009,2.453453453453454,0.0,0.0,0.0
5.648648648648648,1.2552552552552552,1.8828828828828827,2.5105105105105103,0.0,0.0,0.0
5.777027027027026,1.2837837837837835,1.9256756756756754,2.5675675675675675,0.0,0.0,0.0
5.905405405405405,1.3123123123123124,1.9684684684684683,2.6246246246246248,0.0,0.0,0.0
6.033783783783783,1.3408408408408405,2.0112612612612613,2.6816816816816815,0.0,0.0,0.0
6.162162162162161,1.3693693693693691,2.054054054054054,2.738738738738738,0.0,0.0,0.0
6.29054054054054,1.3978978978978978,2.0968468468468466,2.795795795795796,0.0,0.0,0.0
6.418918918918918,1.4264264264264264,2.1396396396396398,2.852852852852852,0.0,0.0,0.0
6.547297297297297,1.454954954954955,2.1824324324324325,2.90990990990991,0.0,0.0,0.0
6.675675675675675,1.4834834834834834,2.225225225225225,2.966966966966967,0.0,0.0,0.0
6.8040540540540535,1.512012012012012,2.268018018018018,3.0240240240240235,0.0,0.0,0.0
6.9324324324324325,1.5405405405405406,2.310810810810811,3.081081081081081,0.0,0.0,0.0
7.0608108108108105,1.569069069069069,2.353603603603603,3.138138138138138,0.0,0.0,0.0
7.189189189189189,1.5975975975975973,2.3963963963963963,3.1951951951951947,0.0,0.0,0.0
7.3175675675675675,1.6261261261261262,2.439189189189189,3.252252252252252,0.0,0.0,0.0
7.445945945945946,1.6546546546546546,2.4819819819819817,3.309309309309309,0.0,0.0,0.0
7.574324324324324,1.6831831831831832,2.524774774774775,3.366366366366366,0.0,0.0,0.0
7.702702702702703,1.7117117117117115,2.5675675675675675,3.423423423423423,0.0,0.0,0.0
7.831081081081081,1.7402402402402402,2.6103603603603602,3.4804804804804803,0.0,0.0,0.0
7.959459459459459,1.7687687687687688,2.653153153153153,3.5375375375375375,0.0,0.0,0.0
8.087837837837837,1.7972972972972971,2.6959459459459456,3.594594594594594,0.0,0.0,0.0
8.216216216216216,1.8258258258258258,2.7387387387387383,3.651651651651652,0.0,0.0,0.0
8.344594594594595,1.8543543543543544,2.7815315315315314,3.7087087087087087,0.0,0.0,0.0
8.472972972972972,1.8828828828828827,2.824324324324324,3.765765765765765,0.0,0.0,0.0
8.60135135135135,1.9114114114114114,2.867117117117117,3.822822822822823,0.0,0.0,0.0
8.72972972972973,1.9399399399399397,2.90990990990991,3.87987987987988,0.0,0.0,0.0
8.858108108108107,1.9684684684684683,2.9527027027027026,3.9369369369369362,0.0,0.0,0.0
8.986486486486486,1.996996996996997,2.9954954954954953,3.9939939939939935,0.0,0.0,0.0
9.114864864864865,2.0255255255255253,3.038288288288288,4.051051051051052,0.0,0.0,0.0
9.243243243243242,2.054054054054054,3.0810810810810807,4.108108108108107,0.0,0.0,0.0
9.371621621621621,2.0825825825825826,3.123873873873874,4.165165165165165,0.0,0.0,0.0
9.5,2.111111111111111,3.1666666666666665,4.222222222222223,0.0,0.0,0.0
9.628378378378377,2.1396396396396393,3.209459459459459,4.279279279279278,0.0,0.0,0.0
9.756756756756756,2.1681681681681684,3.252252252252252,4.336336336336336,0.0,0.0,0.0
9.885135135135135,2.196696696696697,3.295045045045045,4.393393393393393,0.0,0.0,0.0
10.013513513513512,2.2252252252252247,3.3378378378378377,4.450450450450449,0.0,0.0,0.0
10.141891891891891,2.2537537537537533,3.3806306306306304,4.5075075075075075,0.0,0.0,0.0
10.27027027027027,2.2822822822822824,3.423423423423423,4.564564564564565,0.0,0.0,0.0
10.398648648648647,2.3108108108108105,3.466216216216216,4.621621621621621,0.0,0.0,0.0
10.527027027027026,2.339339339339339,3.509009009009009,4.678678678678677,0.0,0.0,0.0
10.655405405405405,2.3678678678678677,3.5518018018018016,4.735735735735737,0.0,0.0,0.0
10.783783783783782,2.3963963963963963,3.5945945945945943,4.792792792792792,0.0,0.0,0.0
10.912162162162161,2.424924924924925,3.6373873873873874,4.849849849849849,0.0,0.0,0.0
11.04054054054054,2.453453453453453,3.68018018018018,4.906906906906908,0.0,0.0,0.0
11.168918918918918,2.4819819819819817,3.7229729729729724,4.963963963963964,0.0,0.0,0.0
11.297297297297296,2.5105105105105103,3.7657657657657655,5.021021021021021,0.0,0.0,0.0
11.425675675675675,2.539039039039039,3.8085585585585586,5.078078078078077,0.0,0.0,0.0
11.554054054054053,2.567567567567567,3.851351351351351,5.135135135135135,0.0,0.0,0.0
11.682432432432432,2.596096096096096,3.8941441441441436,5.192192192192192,0.0,0.0,0.0
11.81081081081081,2.6246246246246248,3.9369369369369367,5.2492492492492495,0.0,0.0,0.0
11.939189189189188,2.653153153153153,3.979729729729729,5.306306306306305,0.0,0.0,0.0
12.067567567567567,2.681681681681681,4.0225225225225225,5.363363363363363,0.0,0.0,0.0
12.195945945945946,2.71021021021021,4.065315315315315,5.42042042042042,0.0,0.0,0.0
12.324324324324323,2.7387387387387383,4.108108108108108,5.477477477477476,0.0,0.0,0.0
12.452702702702702,2.767267267267267,4.150900900900901,5.534534534534535,0.0,0.0,0.0
12.58108108108108,2.7957957957957955,4.193693693693693,5.591591591591592,0.0,0.0,0.0
12.70945945945946,2.8243243243243246,4.236486486486487,5.648648648648648,0.0,0.0,0.0
12.837837837837837,2.8528528528528527,4.2792792792792795,5.705705705705704,0.0,0.0,0.0
12.966216216216216,2.8813813813813813,4.322072072072071,5.762762762762764,0.0,0.0,0.0
13.094594594594595,2.90990990990991,4.364864864864865,5.81981981981982,0.0,0.0,0.0
13.222972972972972,2.938438438438438,4.407657657657658,5.876876876876875,0.0,0.0,0.0
13.35135135135135,2.9669669669669667,4.45045045045045,5.933933933933934,0.0,0.0,0.0
13.47972972972973,2.9954954954954953,4.493243243243243,5.9909909909909915,0.0,0.0,0.0
13.608108108108107,3.024024024024024,4.536036036036036,6.048048048048047,0.0,0.0,0.0
13.736486486486486,3.0525525525525525,4.578828828828828,6.105105105105104,0.0,0.0,0.0
13.864864864864865,3.081081081081081,4.621621621621622,6.162162162162162,0.0,0.0,0.0
13.993243243243242,3.1096096096096097,4.664414414414415,6.219219219219218,0.0,0.0,0.0
14.121621621621621,3.138138138138138,4.707207207207206,6.276276276276276,0.0,0.0,0.0
14.25,3.1666666666666665,4.75,6.333333333333334,0.0,0.0,0.0
14.378378378378377,3.1951951951951947,4.792792792792793,6.390390390390389,0.0,0.0,0.0
14.506756756756756,3.2237237237237237,4.835585585585585,6.447447447447447,0.0,0.0,0.0
14.635135135135135,3.2522522522522523,4.878378378378378,6.504504504504504,0.0,0.0,0.0
14.763513513513512,3.2807807807807805,4.921171171171171,6.561561561561561,0.0,0.0,0.0
14.891891891891891,3.309309309309309,4.963963963963963,6.618618618618618,0.0,0.0,0.0
15.02027027027027,3.337837837837838,5.006756756756757,6.6756756756756745,0.0,0.0,0.0
15.148648648648647,3.3663663663663663,5.04954954954955,6.732732732732732,0.0,0.0,0.0
15.277027027027026,3.3948948948948945,5.0923423423423415,6.78978978978979,0.0,0.0,0.0
15.405405405405405,3.423423423423423,5.135135135135135,6.846846846846846,0.0,0.0,0.0
15.533783783783782,3.4519519519519517,5.177927927927928,6.903903903903903,0.0,0.0,0.0
15.662162162162161,3.4804804804804803,5.2207207207207205,6.960960960960961,0.0,0.0,0.0
15.79054054054054,3.509009009009009,5.263513513513513,7.018018018018018,0.0,0.0,0.0
15.918918918918918,3.5375375375375375,5.306306306306306,7.075075075075075,0.0,0.0,0.0
16.047297297297295,3.5660660660660657,5.349099099099098,7.132132132132131,0.0,0.0,0.0
16.175675675675674,3.5945945945945943,5.391891891891891,7.189189189189188,0.0,0.0,0.0
16.304054054054053,3.6231231231231225,5.434684684684685,7.246246246246246,0.0,0.0,0.0
16.43243243243243,3.6516516516516515,5.477477477477477,7.303303303303304,0.0,0.0,0.0
16.56081081081081,3.68018018018018,5.52027027027027,7.36036036036036,0.0,0.0,0.0
16.68918918918919,3.7087087087087087,5.563063063063063,7.4174174174174174,0.0,0.0,0.0
16.81756756756757,3.7372372372372373,5.605855855855856,7.474474474474474,0.0,0.0,0.0
16.945945945945944,3.7657657657657655,5.648648648648648,7.53153153153153,0.0,0.0,0.0
17.074324324324323,3.794294294294294,5.691441441441441,7.588588588588587,0.0,0.0,0.0
17.2027027027027,3.8228228228228227,5.734234234234234,7.645645645645646,0.0,0.0,0.0
17.33108108108108,3.851351351351351,5.777027027027027,7.702702702702703,0.0,0.0,0.0
17.45945945945946,3.8798798798798795,5.81981981981982,7.75975975975976,0.0,0.0,0.0
17.58783783783784,3.908408408408409,5.862612612612613,7.816816816816817,0.0,0.0,0.0
17.716216216216214,3.9369369369369367,5.905405405405405,7.8738738738738725,0.0,0.0,0.0
17.844594594594593,3.9654654654654653,5.948198198198197,7.930930930930931,0.0,0.0,0.0
17.972972972972972,3.993993993993994,5.990990990990991,7.987987987987987,0.0,0.0,0.0
18.10135135135135,4.0225225225225225,6.033783783783784,8.045045045045045,0.0,0.0,0.0
18.22972972972973,4.051051051051051,6.076576576576576,8.102102102102103,0.0,0.0,0.0
18.35810810810811,4.07957957957958,6.11936936936937,8.15915915915916,0.0,0.0,0.0
18.486486486486484,4.108108108108108,6.162162162162161,8.216216216216214,0.0,0.0,0.0
18.614864864864863,4.136636636636637,6.204954954954954,8.273273273273272,0.0,0.0,0.0
18.743243243243242,4.165165165165165,6.247747747747748,8.33033033033033,0.0,0.0,0.0
18.87162162162162,4.193693693693693,6.29054054054054,8.387387387387388,0.0,0.0,0.0
19.0,4.222222222222222,6.333333333333333,8.444444444444446,0.0,0.0,0.0
19.12837837837838,4.2507507507507505,6.376126126126127,8.501501501501501,0.0,0.0,0.0
19.256756756756754,4.279279279279279,6.418918918918918,8.558558558558556,0.0,0.0,0.0
19.385135135135133,4.307807807807807,6.461711711711711,8.615615615615615,0.0,0.0,0.0
19.513513513513512,4.336336336336337,6.504504504504504,8.672672672672672,0.0,0.0,0.0
19.64189189189189,4.364864864864865,6.547297297297297,8.72972972972973,0.0,0.0,0.0
19.77027027027027,4.393393393393394,6.59009009009009,8.786786786786786,0.0,0.0,0.0
19.89864864864865,4.421921921921922,6.632882882882883,8.843843843843846,0.0,0.0,0.0
20.027027027027025,4.450450450450449,6.675675675675675,8.900900900900899,0.0,0.0,0.0
20.155405405405403,4.4789789789789785,6.718468468468467,8.957957957957957,0.0,0.0,0.0
20.283783783783782,4.507507507507507,6.761261261261261,9.015015015015015,0.0,0.0,0.0
20.41216216216216,4.536036036036036,6.804054054054054,9.072072072072071,0.0,0.0,0.0
20.54054054054054,4.564564564564565,6.846846846846846,9.12912912912913,0.0,0.0,0.0
20.66891891891892,4.593093093093094,6.88963963963964,9.186186186186184,0.0,0.0,0.0
20.797297297297295,4.621621621621621,6.932432432432432,9.243243243243242,0.0,0.0,0.0
20.925675675675674,4.650150150150149,6.975225225225224,9.3003003003003,0.0,0.0,0.0
21.054054054054053,4.678678678678678,7.018018018018018,9.357357357357355,0.0,0.0,0.0
21.18243243243243,4.707207207207206,7.0608108108108105,9.414414414414413,0.0,0.0,0.0
21.31081081081081,4.7357357357357355,7.103603603603603,9.471471471471475,0.0,0.0,0.0
21.43918918918919,4.7642642642642645,7.146396396396397,9.528528528528525,0.0,0.0,0.0
21.567567567567565,4.792792792792793,7.189189189189189,9.585585585585584,0.0,0.0,0.0
21.695945945945944,4.821321321321321,7.231981981981981,9.642642642642642,0.0,0.0,0.0
21.824324324324323,4.84984984984985,7.274774774774775,9.699699699699698,0.0,0.0,0.0
21.9527027027027,4.878378378378378,7.317567567567567,9.756756756756756,0.0,0.0,0.0
22.08108108108108,4.906906906906906,7.36036036036036,9.813813813813816,0.0,0.0,0.0
22.20945945945946,4.935435435435435,7.403153153153154,9.870870870870869,0.0,0.0,0.0
22.337837837837835,4.963963963963963,7.445945945945945,9.927927927927929,0.0,0.0,0.0
22.466216216216214,4.9924924924924925,7.488738738738738,9.984984984984983,0.0,0.0,0.0
22.594594594594593,5.021021021021021,7.531531531531531,10.042042042042041,0.0,0.0,0.0
22.722972972972972,5.04954954954955,7.574324324324324,10.0990990990991,0.0,0.0,0.0
22.85135135135135,5.078078078078078,7.617117117117117,10.156156156156154,0.0,0.0,0.0
22.97972972972973,5.106606606606606,7.659909909909911,10.213213213213212,0.0,0.0,0.0
23.108108108108105,5.135135135135134,7.702702702702702,10.27027027027027,0.0,0.0,0.0
23.236486486486484,5.163663663663663,7.745495495495495,10.327327327327327,0.0,0.0,0.0
23.364864864864863,5.192192192192192,7.788288288288287,10.384384384384385,0.0,0.0,0.0
23.493243243243242,5.2207207207207205,7.83108108108108,10.441441441441441,0.0,0.0,0.0
23.62162162162162,5.2492492492492495,7.873873873873873,10.498498498498499,0.0,0.0,0.0
23.75,5.277777777777778,7.916666666666667,10.555555555555554,0.0,0.0,0.0
23.878378378378375,5.306306306306306,7.959459459459458,10.61261261261261,0.0,0.0,0.0
24.006756756756754,5.334834834834834,8.002252252252251,10.66966966966967,0.0,0.0,0.0
24.135135135135133,5.363363363363362,8.045045045045045,10.726726726726726,0.0,0.0,0.0
24.263513513513512,5.391891891891892,8.087837837837839,10.783783783783782,0.0,0.0,0.0
24.39189189189189,5.42042042042042,8.13063063063063,10.84084084084084,0.0,0.0,0.0
24.52027027027027,5.448948948948949,8.173423423423422,10.897897897897899,0.0,0.0,0.0
24.648648648648646,5.477477477477477,8.216216216216216,10.954954954954951,0.0,0.0,0.0
24.777027027027025,5.506006006006006,8.259009009009008,11.012012012012013,0.0,0.0,0.0
24.905405405405403,5.534534534534534,8.301801801801801,11.06906906906907,0.0,0.0,0.0
25.033783783783782,5.563063063063063,8.344594594594595,11.126126126126126,0.0,0.0,0.0
25.16216216216216,5.591591591591591,8.387387387387387,11.183183183183184,0.0,0.0,0.0
25.29054054054054,5.62012012012012,8.43018018018018,11.24024024024024,0.0,0.0,0.0
25.41891891891892,5.648648648648649,8.472972972972974,11.297297297297296,0.0,0.0,0.0
25.547297297297295,5.677177177177176,8.515765765765765,11.354354354354355,0.0,0.0,0.0
25.675675675675674,5.7057057057057055,8.558558558558559,11.411411411411407,0.0,0.0,0.0
25.804054054054053,5.734234234234234,8.60135135135135,11.468468468468469,0.0,0.0,0.0
25.93243243243243,5.762762762762763,8.644144144144143,11.525525525525527,0.0,0.0,0.0
26.06081081081081,5.791291291291291,8.686936936936936,11.582582582582583,0.0,0.0,0.0
26.18918918918919,5.81981981981982,8.72972972972973,11.63963963963964,0.0,0.0,0.0
26.317567567567565,5.848348348348348,8.772522522522522,11.696696696696694,0.0,0.0,0.0
26.445945945945944,5.876876876876876,8.815315315315315,11.75375375375375,0.0,0.0,0.0
26.574324324324323,5.905405405405405,8.858108108108109,11.81081081081081,0.0,0.0,0.0
26.7027027027027,5.933933933933933,8.9009009009009,11.867867867867869,0.0,0.0,0.0
26.83108108108108,5.9624624624624625,8.943693693693692,11.924924924924927,0.0,0.0,0.0
26.95945945945946,5.990990990990991,8.986486486486486,11.981981981981983,0.0,0.0,0.0
27.087837837837835,6.01951951951952,9.029279279279278,12.039039039039038,0.0,0.0,0.0
27.216216216216214,6.048048048048048,9.072072072072071,12.096096096096094,0.0,0.0,0.0
27.344594594594593,6.076576576576576,9.114864864864865,12.153153153153154,0.0,0.0,0.0
27.472972972972972,6.105105105105105,9.157657657657657,12.210210210210208,0.0,0.0,0.0
27.60135135135135,6.133633633633633,9.20045045045045,12.267267267267268,0.0,0.0,0.0
27.72972972972973,6.162162162162162,9.243243243243244,12.324324324324325,0.0,0.0,0.0
27.858108108108105,6.19069069069069,9.286036036036036,12.38138138138138,0.0,0.0,0.0
27.986486486486484,6.2192192192192195,9.32882882882883,12.438438438438435,0.0,0.0,0.0
28.114864864864863,6.247747747747748,9.371621621621621,12.495495495495494,0.0,0.0,0.0
28.243243243243242,6.276276276276276,9.414414414414413,12.552552552552552,0.0,0.0,0.0
28.37162162162162,6.304804804804805,9.457207207207206,12.609609609609612,0.0,0.0,0.0
28.5,6.333333333333333,9.5,12.666666666666668,0.0,0.0,0.0
28.628378378378375,6.361861861861861,9.542792792792792,12.723723723723722,0.0,0.0,0.0
28.756756756756754,6.390390390390389,9.585585585585585,12.780780780780779,0.0,0.0,0.0
28.885135135135133,6.418918918918918,9.628378378378377,12.837837837837837,0.0,0.0,0.0
29.013513513513512,6.4474474474474475,9.67117117117117,12.894894894894893,0.0,0.0,0.0
29.14189189189189,6.4759759759759765,9.713963963963964,12.95195195195195,0.0,0.0,0.0
29.27027027027027,6.504504504504505,9.756756756756756,13.009009009009008,0.0,0.0,0.0
29.398648648648646,6.533033033033032,9.79954954954955,13.066066066066064,0.0,0.0,0.0
29.527027027027025,6.561561561561561,9.842342342342342,13.123123123123122,0.0,0.0,0.0
29.655405405405403,6.590090090090089,9.885135135135133,13.18018018018018,0.0,0.0,0.0
29.783783783783782,6.618618618618618,9.927927927927927,13.237237237237236,0.0,0.0,0.0
29.91216216216216,6.647147147147146,9.97072072072072,13.294294294294296,0.0,0.0,0.0
30.04054054054054,6.675675675675676,10.013513513513514,13.351351351351349,0.0,0.0,0.0
30.168918918918916,6.704204204204204,10.056306306306306,13.408408408408407,0.0,0.0,0.0
30.297297297297295,6.732732732732733,10.0990990990991,13.465465465465464,0.0,0.0,0.0
30.425675675675674,6.761261261261261,10.141891891891891,13.522522522522522,0.0,0.0,0.0
30.554054054054053,6.789789789789789,10.184684684684683,13.57957957957958,0.0,0.0,0.0
30.68243243243243,6.818318318318318,10.227477477477477,13.636636636636636,0.0,0.0,0.0
30.81081081081081,6.846846846846846,10.27027027027027,13.693693693693692,0.0,0.0,0.0
30.939189189189186,6.875375375375375,10.313063063063062,13.750750750750747,0.0,0.0,0.0
31.067567567567565,6.903903903903903,10.355855855855856,13.807807807807807,0.0,0.0,0.0
31.195945945945944,6.9324324324324325,10.398648648648647,13.864864864864865,0.0,0.0,0.0
31.324324324324323,6.960960960960961,10.441441441441441,13.921921921921921,0.0,0.0,0.0
31.4527027027027,6.989489489489489,10.484234234234235,13.978978978978978,0.0,0.0,0.0
31.58108108108108,7.018018018018018,10.527027027027026,14.036036036036036,0.0,0.0,0.0
31.709459459459456,7.046546546546545,10.56981981981982,14.093093093093092,0.0,0.0,0.0
31.837837837837835,7.075075075075075,10.612612612612612,14.15015015015015,0.0,0.0,0.0
31.966216216216214,7.103603603603603,10.655405405405403,14.207207207207208,0.0,0.0,0.0
32.09459459459459,7.132132132132131,10.698198198198195,14.264264264264263,0.0,0.0,0.0
32.22297297297297,7.1606606606606595,10.740990990990989,14.321321321321319,0.0,0.0,0.0
32.35135135135135,7.189189189189189,10.783783783783782,14.378378378378375,0.0,0.0,0.0
32.479729729729726,7.217717717717717,10.826576576576576,14.435435435435432,0.0,0.0,0.0
32.608108108108105,7.246959253537205,10.8690637948161,14.4920850597548,0.00012651370124103066,0.0,0.0
32.736486486486484,7.277292959340795,10.911082940205295,14.548110586940394,0.00044509778108302366,0.0,0.0
32.86486486486486,7.307663498051652,10.953086300062804,14.604115066750406,0.0007677239806488396,0.0,0.0
32.99324324324324,7.338070301914805,10.995074117712186,14.660098823616252,0.0010942477541501423,0.0,0.0
33.12162162162162,7.368513233579279,11.037046452018146,14.716061936024197,0.0014246019910423477,0.0,0.0
33.25,7.398993542995478,11.079002767287651,14.772003689716872,0.0017589622112112915,0.0,0.0
33.37837837837838,7.4295127179725275,11.120942425888222,14.827923234517629,0.0020975426521646873,0.0,0.0
33.50675675675676,7.460070845732545,11.162865390438949,14.883820520585264,0.0024403123398050327,0.0,0.0
33.63513513513514,7.490667486015397,11.204771849622745,14.939695799496995,0.002787149958917118,0.0,0.0
33.76351351351351,7.521303917765901,11.246661255320403,14.995548340427204,0.0031382310293867808,0.0,0.0
33.89189189189189,7.55198175157894,11.288532917276978,15.05137722303597,0.0034937852757704817,0.0,0.0
34.02027027027027,7.5827010566337805,11.330386805844208,15.107182407792278,0.0038537765616211378,0.0,0.0
34.148648648648646,7.6134620355635585,11.372222834179322,15.162963778905766,0.004218191981064791,0.0,0.0
34.277027027027025,7.644264630137301,11.41404102723845,15.218721369651274,0.004586974748256022,0.0,0.0
34.4054054054054,7.67511194728135,11.455840053481737,15.274453404642315,0.004960602380531299,0.0,0.0
34.53378378378378,7.706002353888742,11.49762061281216,15.33016081708288,0.005338749649866866,0.0,0.0
34.66216216216216,7.736937813753259,11.539381863603817,15.385842484805087,0.00572169790431502,0.0,0.0
34.79054054054054,7.7679190912172045,11.58112347828143,15.441497971041905,0.00610952457911951,0.0,0.0
34.91891891891892,7.798946692691557,11.622845239811728,15.497126986415633,0.0065022632295526316,0.0,0.0
35.0472972972973,7.830020674963346,11.664547123857407,15.552729498476545,0.006899872556817716,0.0,0.0
35.17567567567568,7.861143265180956,11.706228175926311,15.60830423456841,0.007302670045414143,0.0,0.0
35.30405405405405,7.892314503590493,11.747888378770096,15.663851171693462,0.007710609234195663,0.0,0.0
35.43243243243243,7.923534016568967,11.789527892512915,15.719370523350548,0.008123576551471442,0.0,0.0
35.56081081081081,7.954803253853768,11.83114609583873,15.77486146111831,0.00854175784182648,0.0,0.0
35.689189189189186,7.986125139319778,11.872741735658316,15.830322314211092,0.00896557641792662,0.0,0.0
35.817567567567565,8.017497921637387,11.914315562541505,15.885754083388674,0.009394691564699355,0.0,0.0
35.945945945945944,13.043245625998974,9.815442994262986,13.087257325683984,0.9932741141111925,0.0,0.0
36.07432432432432,13.090644185010497,9.850148631134497,13.13353150817933,0.9934690341067635,0.0,0.0
36.2027027027027,13.13805590288101,9.88484862849501,13.17979817132668,0.9936657196258921,0.0,0.0
36.33108108108108,13.185481149866822,9.919542827663253,13.226057103551003,0.9938642403602975,0.0,0.0
36.45945945945946,13.23292079129599,9.954230857784344,13.272307810379127,0.9940647821545648,0.0,0.0
36.58783783783784,13.280374356476742,9.988912920583328,13.31855056077777,0.9942672133687799,0.0,0.0
36.71621621621622,13.327841641684389,10.023589103370783,13.364785471161047,0.9944714668923977,0.0,0.0
36.84459459459459,13.375323475584812,10.058259051004189,13.411012068005586,0.9946777182453043,0.0,0.0
36.97297297297297,13.422819834152005,10.092922773780414,13.45723036504055,0.9948859416157518,0.0,0.0
37.10135135135135,13.470331002613626,10.127580149459023,13.503440199278698,0.9950961834648865,0.0,0.0
37.229729729729726,13.517856678564113,10.162231307642406,13.549641743523205,0.9953083534515904,0.0,0.0
37.358108108108105,13.565397861786302,10.1968758198522,13.595834426469603,0.9955226632321967,0.0,0.0
37.486486486486484,13.612953759090363,10.23151402602691,13.642018701369212,0.9957389088938969,0.0,0.0
37.61486486486486,13.660525601660744,10.266145398516048,13.68819386468807,0.9959573537165196,0.0,0.0
37.74324324324324,13.708112378405852,10.300770370644596,13.734360494192796,0.9961777447449351,0.0,0.0
37.87162162162162,13.755715713566849,10.335388246309186,13.780517661745584,0.9964004330189155,0.0,0.0
38.0,13.80333462696326,10.369999445587174,13.826665927449566,0.9966251733268553,0.0,0.0
38.12837837837838,13.850969640330298,10.404603744877747,13.872804993170334,0.9968520637533964,0.0,0.0
38.25675675675676,13.898621109481276,10.439200991689493,13.91893465558599,0.9970811636655593,0.0,0.0
38.38513513513513,13.946289152646072,10.473791135352453,13.965054847136603,0.9973124782256935,0.0,0.0
38.51351351351351,13.993974003420577,10.508374075754112,14.011165434338821,0.9975460384078964,0.0,0.0
38.64189189189189,14.041675966436552,10.542949682338,14.057266243117338,0.9977818906733145,0.0,0.0
38.77027027027027,14.089395383719301,10.577517808521844,14.103357078029124,0.998020089226618,0.0,0.0
38.898648648648646,14.13713189128509,10.612078610298667,14.149438147064888,0.9982605308208157,0.0,0.0
39.027027027027025,14.184886810060956,10.646631521556886,14.195508695409183,0.9985034864792605,0.0,0.0
39.1554054054054,14.232658961299174,10.681177047474097,14.241569396632134,0.9987486722727253,0.0,0.0
